Borough,2010 Census FIPS County Code,2010 DCP Borough Code,2010 Census Tract,pop2010,popDensity2010
Queens,081,4,093401,"3,789",28.5
Queens,081,4,093402,"3,657",38.4
Queens,081,4,093800,"5,218",25.5
Queens,081,4,093900,"4,400",27.4
Queens,081,4,094201,"3,380",36.8
Queens,081,4,094202,"4,700",24.7
Queens,081,4,094203,"5,369",45.7
Queens,081,4,094500,"3,971",10.5
Queens,081,4,094700,"2,577",38.3
Queens,081,4,095400,"5,368",26.9
Queens,081,4,096400,"4,441",20.0
Queens,081,4,097202,"2,795",21.7
Queens,081,4,097203,"6,865",18.4
Queens,081,4,097204,"3,544",36.6
Queens,081,4,097300,"2,016",15.7
Queens,081,4,098100,"2,249",14.2
Queens,081,4,098700,"2,444",15.1
Queens,081,4,099100,"6,507",24.2
Queens,081,4,099200,"3,803",25.8
Queens,081,4,099701,"2,670",11.3
Queens,081,4,099703,"3,892",24.5
Queens,081,4,099704,"6,868",40.6
Queens,081,4,099705,"2,632",24.9
Queens,081,4,099801,"7,608",67.1
Queens,081,4,099802,"5,283",44.6
Queens,081,4,099900,0,0.0
Queens,081,4,100801,"2,327",14.5
Queens,081,4,100802,"8,106",32.6
Queens,081,4,101001,"9,943",50.8
Queens,081,4,101002,"4,138",30.1
Queens,081,4,101700,"5,689",23.3
Queens,081,4,102900,"3,319",26.9
Queens,081,4,103201,"6,456",63.9
Queens,081,4,103202,"6,197",35.3
Queens,081,4,103300,"4,116",27.5
Queens,081,4,103900,"6,151",28.5
Queens,081,4,104700,"7,314",35.2
Queens,081,4,105900,"3,556",22.2
Queens,081,4,107201,"2,443",7.1
Queens,081,4,107202,0,0.0
Queens,081,4,108500,"2,613",23.4
Queens,081,4,109300,"3,034",10.9
Queens,081,4,109700,"1,887",17.3
Queens,081,4,109900,"3,277",34.6
Queens,081,4,111300,"2,559",14.8
Queens,081,4,112300,"2,102",30.5
Queens,081,4,112900,"2,242",25.6
Queens,081,4,113300,"1,537",24.7
Queens,081,4,113900,"3,322",35.0
Queens,081,4,114100,"2,406",21.7
Queens,081,4,114700,"1,673",21.9
Queens,081,4,115100,"1,116",16.0
Queens,081,4,115500,"2,114",45.7
Queens,081,4,115700,"3,388",43.7
Queens,081,4,115900,"3,991",52.3
Queens,081,4,116100,"4,589",104.1
Queens,081,4,116300,"9,104",146.3
Queens,081,4,116700,"2,067",50.4
Queens,081,4,117100,"2,743",27.9
Queens,081,4,117500,"4,990",36.0
Queens,081,4,118100,"1,840",38.1
Queens,081,4,118500,"2,114",55.1
Queens,081,4,118700,"2,521",54.5
Queens,081,4,118900,"2,468",49.4
Queens,081,4,119100,"3,273",60.8
Queens,081,4,119300,"2,252",43.2
Queens,081,4,119500,"1,349",28.8
Queens,081,4,119900,"1,507",33.1
Queens,081,4,120100,"1,668",41.4
Queens,081,4,120300,"1,642",36.1
Queens,081,4,120500,"3,024",60.5
Queens,081,4,120700,"2,794",16.3
Queens,081,4,121100,0,0.0
Queens,081,4,121500,"4,101",26.4
Queens,081,4,122300,"3,533",28.8
Queens,081,4,122701,"10,910",62.7
Queens,081,4,122702,"6,427",57.7
Queens,081,4,124100,"3,897",31.6
Queens,081,4,124700,"3,550",29.8
Queens,081,4,125700,"3,203",39.1
Queens,081,4,126500,"1,660",33.4
Queens,081,4,126700,"4,057",21.1
Queens,081,4,127700,"3,633",13.8
Queens,081,4,128300,73,0.1
Queens,081,4,129102,"3,341",13.4
Queens,081,4,129103,"3,566",31.6
Queens,081,4,129104,"4,102",23.7
Queens,081,4,130100,"3,791",21.9
Queens,081,4,133300,"3,679",21.4
Queens,081,4,133900,"1,302",23.3
Queens,081,4,134100,"3,259",22.4
Queens,081,4,134700,"9,572",36.4
Queens,081,4,136700,"5,879",30.9
Queens,081,4,137700,"6,606",35.7
Queens,081,4,138501,"4,743",19.3
Queens,081,4,138502,72,0.1
Queens,081,4,139900,"1,744",19.4
Queens,081,4,140300,"2,302",24.5
Queens,081,4,140901,914,15.4
Queens,081,4,140902,"2,603",19.3
Queens,081,4,141700,"4,475",20.2
Queens,081,4,142900,"3,624",27.5
Queens,081,4,143500,"2,199",25.2
Queens,081,4,144100,"2,926",35.0
Queens,081,4,144700,"2,927",28.9
Queens,081,4,145101,"1,360",21.8
Queens,081,4,145102,"2,468",28.5
Queens,081,4,145900,"2,772",30.3
Queens,081,4,146300,"3,000",37.2
Queens,081,4,146700,"2,736",31.3
Queens,081,4,147100,"3,341",32.2
Queens,081,4,147900,"4,241",18.7
Queens,081,4,148300,"2,863",8.6
Queens,081,4,150701,"2,930",13.5
Queens,081,4,150702,"3,178",14.9
Queens,081,4,152901,"6,401",18.4
Queens,081,4,152902,"5,126",20.0
Queens,081,4,155101,"1,806",15.5
Queens,081,4,155102,"8,185",23.1
Queens,081,4,156700,"1,790",5.1
Queens,081,4,157101,"7,216",23.5
Queens,081,4,157102,"1,996",25.9
Queens,081,4,157901,"4,800",21.1
Queens,081,4,157902,"3,836",21.5
Queens,081,4,157903,"3,944",23.2
Queens,081,4,161700,"4,297",24.6
Queens,081,4,162100,"6,197",35.3
Queens,081,4,990100,0,-
Staten Island,085,5,000300,"1,927",13.4
Staten Island,085,5,000600,"2,408",9.3
Staten Island,085,5,000700,"4,915",31.5
Staten Island,085,5,000800,"5,583",28.3
Staten Island,085,5,000900,"2,112",36.9
Staten Island,085,5,001100,"3,987",49.6
Staten Island,085,5,001700,"1,788",23.8
Staten Island,085,5,001800,731,2.8
Staten Island,085,5,002001,"2,504",20.6
Staten Island,085,5,002002,"3,258",16.6
Staten Island,085,5,002100,"4,236",13.7
Staten Island,085,5,002700,"2,217",35.8
Staten Island,085,5,002900,"5,207",40.0
Staten Island,085,5,003300,"3,402",16.1
Staten Island,085,5,003600,"2,510",24.7
Staten Island,085,5,003900,"2,197",15.3
Staten Island,085,5,004000,"12,998",44.4
Staten Island,085,5,004700,"3,863",17.4
Staten Island,085,5,005000,"3,847",19.9
Staten Island,085,5,005900,"2,635",7.7
Staten Island,085,5,006400,"3,550",20.2
Staten Island,085,5,006700,"2,758",11.7
Staten Island,085,5,007000,"8,525",12.6
Staten Island,085,5,007400,"4,693",28.8
Staten Island,085,5,007500,"3,914",33.0
Staten Island,085,5,007700,"1,535",25.0
Staten Island,085,5,008100,"4,301",21.2
Staten Island,085,5,008900,0,-
Staten Island,085,5,009601,"4,024",21.0
Staten Island,085,5,009602,"3,461",22.7
Staten Island,085,5,009700,"3,925",13.8
Staten Island,085,5,010500,"5,153",25.5
Staten Island,085,5,011201,"5,758",14.5
Staten Island,085,5,011202,"6,428",13.1
Staten Island,085,5,011401,"3,067",23.6
Staten Island,085,5,011402,"3,450",24.1
Staten Island,085,5,012100,"3,065",16.7
Staten Island,085,5,012200,"3,813",18.6
Staten Island,085,5,012500,"2,939",26.0
Staten Island,085,5,012804,"4,259",19.2
Staten Island,085,5,012805,"3,158",12.7
Staten Island,085,5,012806,"5,955",18.3
Staten Island,085,5,013201,"1,558",13.4
Staten Island,085,5,013203,"5,433",21.4
Staten Island,085,5,013204,"4,843",18.8
Staten Island,085,5,013301,"1,633",98.1
Staten Island,085,5,013302,"3,587",17.1
Staten Island,085,5,013400,"3,946",18.8
Staten Island,085,5,013800,"6,535",18.8
Staten Island,085,5,014100,"2,690",34.9
Staten Island,085,5,014604,"6,422",23.0
Staten Island,085,5,014605,"3,836",17.7
Staten Island,085,5,014606,"6,372",14.6
Staten Island,085,5,014607,"4,552",27.1
Staten Island,085,5,014608,"3,510",31.7
Staten Island,085,5,014700,"3,412",8.3
Staten Island,085,5,015100,"5,141",20.7
Staten Island,085,5,015400,0,0.0
Staten Island,085,5,015601,"6,330",17.9
Staten Island,085,5,015602,"3,320",15.2
Staten Island,085,5,015603,"4,265",16.5
Staten Island,085,5,016901,"2,970",15.1
Staten Island,085,5,017005,"4,507",12.2
Staten Island,085,5,017007,"4,968",13.8
Staten Island,085,5,017008,"7,388",28.7
Staten Island,085,5,017009,"4,299",16.2
Staten Island,085,5,017010,"8,583",31.3
Staten Island,085,5,017011,"4,549",25.6
Staten Island,085,5,017012,"4,279",17.2
Staten Island,085,5,017300,"2,523",29.7
Staten Island,085,5,017600,"4,815",5.7
Staten Island,085,5,017700,"7,001",8.0
Staten Island,085,5,018100,"2,974",2.3
Staten Island,085,5,018701,"1,807",19.2
Staten Island,085,5,018702,"7,485",29.8
Staten Island,085,5,018901,"5,333",19.9
Staten Island,085,5,018902,"5,064",25.8
Staten Island,085,5,019700,"1,867",25.2
Staten Island,085,5,019800,"6,300",4.4
Staten Island,085,5,020100,"3,572",23.0
Staten Island,085,5,020700,"6,399",27.1
Staten Island,085,5,020801,"8,977",14.0
Staten Island,085,5,020803,"6,463",12.5
Staten Island,085,5,020804,"5,323",16.2
Staten Island,085,5,021300,"5,376",27.7
Staten Island,085,5,022300,"2,880",15.0
Staten Island,085,5,022600,"8,490",4.2
Staten Island,085,5,022800,105,0.0
Staten Island,085,5,023100,"4,683",32.0
Staten Island,085,5,023900,"3,250",24.9
Staten Island,085,5,024401,"5,823",11.2
Staten Island,085,5,024402,"4,259",8.6
Staten Island,085,5,024700,"2,702",22.6
Staten Island,085,5,024800,"4,741",11.2
Staten Island,085,5,025100,"5,714",19.7
Staten Island,085,5,027301,"3,820",5.1
Staten Island,085,5,027302,"3,667",14.6
Staten Island,085,5,027702,"6,193",17.3
Staten Island,085,5,027704,"4,108",31.5
Staten Island,085,5,027705,"5,351",40.7
Staten Island,085,5,027706,"2,950",27.2
Staten Island,085,5,027900,"2,137",1.6
Staten Island,085,5,029102,"2,953",1.3
Staten Island,085,5,029103,"7,245",14.4
Staten Island,085,5,029104,"6,735",17.7
Staten Island,085,5,030301,"4,929",27.9
Staten Island,085,5,030302,"6,369",28.3
Staten Island,085,5,031901,"3,265",34.0
Staten Island,085,5,031902,"4,848",28.4
Staten Island,085,5,032300,"1,250",1.3
Staten Island,085,5,990100,0,-
